entity_type,entity_slug,assertion_id,claim_text,evidence_type,current_sources,gap_class,reference_grade,page_url
disease,obesity,$.tissues[3],liver,pathway,ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/obesity
disease,psoriasis,$.exposure_modifiers[0],$.exposure_modifiers[0],,ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/psoriasis
disease,psoriasis,$.exposure_modifiers[1],Phototherapy improves lesions,,ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/psoriasis
disease,psoriasis,$.genetic_architecture.top_loci[0],HLA-C*06:02 strongest risk allele; antigen presentation,HLA-C*06:02 strongest risk allele; antigen presentation,ref1,UNNAMESPACED_ID,has_doi,/atlas/diseases/psoriasis
disease,psoriasis,$.genetic_architecture.top_loci[1],IL-23 receptor; Th17 differentiation,IL-23 receptor; Th17 differentiation,ref1,UNNAMESPACED_ID,has_doi,/atlas/diseases/psoriasis
disease,psoriasis,$.tissues[0],skin,primary site,ref1,UNNAMESPACED_ID,has_doi,/atlas/diseases/psoriasis
disease,psoriasis,$.tissues[1],synovium,psoriatic arthritis,ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/psoriasis
disease,rheumatoid-arthritis,$.exposure_modifiers[0],"Smoking induces citrullination in lungs; in HLA-DRB1 carriers, dramatically increases anti-CCP–positive RA risk; gene–environment interaction",,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.exposure_modifiers[1],"Adipose-derived cytokines (leptin, adiponectin) promote inflammation; obesity increases RA risk and reduces treatment response",,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.exposure_modifiers[2],Stress may trigger or exacerbate RA flares; affects disease activity and treatment adherence,,ref4|ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.exposure_modifiers[3],"Mediterranean diet, omega-3 fatty acids may reduce inflammation; observational evidence for symptom improvement",,ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.genetic_architecture.top_loci[0],MHC class II; antigen presentation; shared epitope hypothesis; citrullinated peptide presentation; strongest RA locus,MHC class II; antigen presentation; shared epitope hypothesis; citrullinated peptide presentation; strongest RA locus,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.genetic_architecture.top_loci[1],Lymphoid tyrosine phosphatase; T-cell receptor signaling; multiple autoimmune diseases,Lymphoid tyrosine phosphatase; T-cell receptor signaling; multiple autoimmune diseases,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.genetic_architecture.top_loci[2],TNF-alpha; central cytokine in RA pathogenesis; anti-TNF therapeutics,TNF-alpha; central cytokine in RA pathogenesis; anti-TNF therapeutics,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.genetic_architecture.top_loci[3],T-cell costimulation; immune checkpoint; autoimmune susceptibility,T-cell costimulation; immune checkpoint; autoimmune susceptibility,ref3|ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.tissues[0],synovium,GWAS and pathology,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.tissues[1],immune cells (T and B lymphocytes),pathway,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.tissues[2],lung (for citrullination),literature,ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,rheumatoid-arthritis,$.tissues[3],adipose tissue,pathway,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/rheumatoid-arthritis
disease,schizophrenia,$.exposure_modifiers[0],"Childhood trauma, urban upbringing, migration, and social defeat stress increase risk; may trigger onset in genetically susceptible individuals",,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.exposure_modifiers[1],Smoking is highly prevalent in schizophrenia; nicotine may affect dopaminergic signaling and cognition; bidirectional relationship,,ref3|ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.exposure_modifiers[2],Antipsychotic-induced weight gain; metabolic syndrome; bidirectional with sedentary behavior and diet,,ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.genetic_architecture.top_loci[0],Dopamine D2 receptor; target of antipsychotics; dopamine hypothesis of schizophrenia,Dopamine D2 receptor; target of antipsychotics; dopamine hypothesis of schizophrenia,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.genetic_architecture.top_loci[1],L-type calcium channel; neuronal excitability; psychiatric pleiotropy,L-type calcium channel; neuronal excitability; psychiatric pleiotropy,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.genetic_architecture.top_loci[2],Complement C4A; synaptic pruning; excess pruning hypothesis; mechanism linking immune and neurodevelopment,Complement C4A; synaptic pruning; excess pruning hypothesis; mechanism linking immune and neurodevelopment,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.genetic_architecture.top_loci[3],NMDA receptor subunit; glutamate hypothesis; affects synaptic plasticity,NMDA receptor subunit; glutamate hypothesis; affects synaptic plasticity,ref3|ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.tissues[0],prefrontal cortex,GWAS and imaging,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.tissues[1],striatum,pathway,ref1,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.tissues[2],hippocampus,GWAS and literature,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,schizophrenia,$.tissues[3],dopaminergic neurons (midbrain),pathway,ref1|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/schizophrenia
disease,type-2-diabetes,$.exposure_modifiers[0],Obesity causes insulin resistance and beta-cell stress; amplifies genetic T2D susceptibility; strongest modifiable risk factor,,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.exposure_modifiers[1],"High refined carbohydrate and sugar intake, low fiber; promotes weight gain and insulin resistance; Western diet amplifies risk",,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.exposure_modifiers[2],"Chronic stress affects cortisol, eating behavior, and activity; may exacerbate insulin resistance",,ref4|ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.exposure_modifiers[3],Moderate alcohol may have mixed effects; heavy use increases risk; relationship is dose-dependent and complex,,ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.genetic_architecture.top_loci[0],Transcription factor; Wnt signaling; affects beta-cell function and insulin secretion; strongest common T2D locus,Transcription factor; Wnt signaling; affects beta-cell function and insulin secretion; strongest common T2D locus,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.genetic_architecture.top_loci[1],Zinc transporter in beta-cells; affects insulin granule packaging and secretion,Zinc transporter in beta-cells; affects insulin granule packaging and secretion,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.genetic_architecture.top_loci[2],Nuclear receptor; regulates adipocyte differentiation and insulin sensitivity; thiazolidinedione target,Nuclear receptor; regulates adipocyte differentiation and insulin sensitivity; thiazolidinedione target,ref2|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.genetic_architecture.top_loci[3],Obesity-associated; T2D risk largely mediated through BMI; energy balance and appetite regulation,Obesity-associated; T2D risk largely mediated through BMI; energy balance and appetite regulation,ref3|ref5,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.tissues[0],pancreatic beta cells,GWAS and eQTL,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.tissues[1],adipose tissue,GWAS and expression,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.tissues[2],skeletal muscle,pathway,ref1,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
disease,type-2-diabetes,$.tissues[3],liver,eQTL and literature,ref3|ref4,UNNAMESPACED_ID,has_doi,/atlas/diseases/type-2-diabetes
brief,asthma-air-pollution-17q21,ref1,Genetic variants regulating ORMDL3 expression contribute to the risk of childhood asthma,,ref1,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref10,Exposure to PM2.5 induces aberrant activation of NF-κB in human airway epithelial cells by downregulating miR-331 expression,,ref10,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref11,The IL-33/ST2 axis: Role in health and disease,,ref11,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref2,"A large-scale, consortium-based genomewide association study of asthma",,ref2,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref3,Allele-specific chromatin remodeling in the ZPBP2/GSDMB/ORMDL3 locus associated with the risk of asthma and autoimmune disease,,ref3,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref4,The asthma-associated ORMDL3 gene product regulates endoplasmic reticulum-mediated calcium signaling and cellular stress,,ref4,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref5,"ORMDL3 is an inducible lung epithelial gene regulating metalloproteases, chemokines, OAS, and ATF6",,ref5,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref6,GSDMB induces an asthma phenotype characterized by increased airway responsiveness and remodeling without lung inflammation,,ref6,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref7,Effect of 17q21 variants and smoking exposure in early-onset asthma,,ref7,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref8,Genome-Wide Interaction Analysis of Air Pollution Exposure and Childhood Asthma with Functional Follow-up,,ref8,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,asthma-air-pollution-17q21,ref9,Meta-analysis of genome-wide association studies of asthma in ethnically diverse North American populations,,ref9,ORPHAN,has_doi,/mechanism-briefs/asthma-air-pollution-17q21
brief,bdnf-stress-major-depressive-disorder,ref1,The BDNF Val66Met polymorphism and stress,,ref1,ORPHAN,has_doi,/mechanism-briefs/bdnf-stress-major-depressive-disorder
brief,bdnf-stress-major-depressive-disorder,ref2,Gene–environment interactions in depression,,ref2,ORPHAN,has_doi,/mechanism-briefs/bdnf-stress-major-depressive-disorder
brief,jak-stat-psoriasis-ibd-environment,ref1,JAK-STAT signaling in immune regulation,,ref1,ORPHAN,has_doi,/mechanism-briefs/jak-stat-psoriasis-ibd-environment
brief,jak-stat-psoriasis-ibd-environment,ref2,Targeting the JAK/STAT pathway in autoimmune disease,,ref2,ORPHAN,has_doi,/mechanism-briefs/jak-stat-psoriasis-ibd-environment
brief,leptin-melanocortin-obesity-environment,ref1,Leptin and the regulation of body weight,,ref1,ORPHAN,has_doi,/mechanism-briefs/leptin-melanocortin-obesity-environment
brief,leptin-melanocortin-obesity-environment,ref2,FTO and energy homeostasis,,ref2,ORPHAN,has_doi,/mechanism-briefs/leptin-melanocortin-obesity-environment
brief,no2-traffic-corridor-childhood-asthma,ref1,Exposure to traffic-related air pollution and risk of development of childhood asthma: A systematic review and meta-analysis,,ref1,ORPHAN,has_doi,/mechanism-briefs/no2-traffic-corridor-childhood-asthma
brief,no2-traffic-corridor-childhood-asthma,ref2,"The influence of childhood traffic-related air pollution exposure on asthma, allergy and sensitization: a systematic review and a meta-analysis of birth cohort studies",,ref2,ORPHAN,has_doi,/mechanism-briefs/no2-traffic-corridor-childhood-asthma
brief,no2-traffic-corridor-childhood-asthma,ref3,Association of improved air quality with lung development in children,,ref3,ORPHAN,has_doi,/mechanism-briefs/no2-traffic-corridor-childhood-asthma
brief,no2-traffic-corridor-childhood-asthma,ref4,"A large-scale, consortium-based genomewide association study of asthma",,ref4,ORPHAN,has_doi,/mechanism-briefs/no2-traffic-corridor-childhood-asthma
brief,no2-traffic-corridor-childhood-asthma,ref5,Meta-analysis of genome-wide association studies of asthma in ethnically diverse North American populations,,ref5,ORPHAN,has_doi,/mechanism-briefs/no2-traffic-corridor-childhood-asthma
brief,no2-traffic-corridor-childhood-asthma,ref6,The asthma-associated ORMDL3 gene product regulates endoplasmic reticulum-mediated calcium signaling and cellular stress,,ref6,ORPHAN,has_doi,/mechanism-briefs/no2-traffic-corridor-childhood-asthma
brief,no2-traffic-corridor-childhood-asthma,ref7,Integrated Science Assessment (ISA) for Oxides of Nitrogen — Health Criteria (EPA/600/R-15/068),,ref7,ORPHAN,journal_only,/mechanism-briefs/no2-traffic-corridor-childhood-asthma
brief,oxidative-stress-air-pollution-asthma-cvd,ref1,GSTP1 and TNF Gene Variants and Associations between Air Pollution and Incident Childhood Asthma,,ref1,ORPHAN,has_doi,/mechanism-briefs/oxidative-stress-air-pollution-asthma-cvd
brief,oxidative-stress-air-pollution-asthma-cvd,ref2,Oxidative stress in disease and aging,,ref2,ORPHAN,has_doi,/mechanism-briefs/oxidative-stress-air-pollution-asthma-cvd
brief,pm25-il33-nfkb-asthma,ref1,Exposure to PM2.5 induces aberrant activation of NF-κB in human airway epithelial cells by downregulating miR-331 expression,,ref1,ORPHAN,has_doi,/mechanism-briefs/pm25-il33-nfkb-asthma
brief,pm25-il33-nfkb-asthma,ref2,Ambient particulate matter induces an exacerbation of airway inflammation in experimental asthma: role of interleukin-33,,ref2,ORPHAN,has_doi,/mechanism-briefs/pm25-il33-nfkb-asthma
brief,pm25-il33-nfkb-asthma,ref3,Asthma-associated genetic variants induce IL33 differential expression through an enhancer-blocking regulatory region,,ref3,ORPHAN,has_doi,/mechanism-briefs/pm25-il33-nfkb-asthma
brief,pm25-il33-nfkb-asthma,ref4,GSTP1 and TNF Gene Variants and Associations between Air Pollution and Incident Childhood Asthma,,ref4,ORPHAN,has_doi,/mechanism-briefs/pm25-il33-nfkb-asthma
brief,pm25-il33-nfkb-asthma,ref5,The IL-33/ST2 axis: Role in health and disease,,ref5,ORPHAN,has_doi,/mechanism-briefs/pm25-il33-nfkb-asthma
brief,pparg-diet-type2diabetes,ref1,PPARG and type 2 diabetes,,ref1,ORPHAN,has_doi,/mechanism-briefs/pparg-diet-type2diabetes
brief,pparg-diet-type2diabetes,ref2,Gene–environment interaction in type 2 diabetes,,ref2,ORPHAN,has_doi,/mechanism-briefs/pparg-diet-type2diabetes
brief,sleep-deprivation-metabolic-mental-health,ref1,Sleep and metabolic function,,ref1,ORPHAN,has_doi,/mechanism-briefs/sleep-deprivation-metabolic-mental-health
brief,sleep-deprivation-metabolic-mental-health,ref2,Adolescent sleep and mental health,,ref2,ORPHAN,has_doi,/mechanism-briefs/sleep-deprivation-metabolic-mental-health
gene,ace,ref3,Angiotensin-converting enzyme gene polymorphism and cardiovascular disease,,ref3,ORPHAN,has_doi,/atlas/genes/ace
gene,ace,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/ace
gene,ace,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/ace
gene,apoe,ref3,APOE4 leads to blood-brain barrier dysfunction predicting cognitive decline,,ref3,ORPHAN,has_doi,/atlas/genes/apoe
gene,apoe,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/apoe
gene,apoe,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/apoe
gene,bdnf,$.expression_context[0],$.expression_context[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/bdnf
gene,bdnf,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/bdnf
gene,brca1,ref3,Oral poly(ADP-ribose) polymerase inhibitor olaparib in patients with BRCA1 or BRCA2 mutations and advanced breast cancer,,ref3,ORPHAN,has_doi,/atlas/genes/brca1
gene,brca1,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/brca1
gene,brca1,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/brca1
gene,brca2,ref3,BRCA2 and homologous recombination in ovarian cancer development,,ref3,ORPHAN,has_doi,/atlas/genes/brca2
gene,brca2,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/brca2
gene,brca2,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/brca2
gene,drd2,ref3,Biological insights from 108 schizophrenia-associated genetic loci,,ref3,ORPHAN,has_doi,/atlas/genes/drd2
gene,drd2,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/drd2
gene,drd2,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/drd2
gene,egfr,ref3,Osimertinib in untreated EGFR-mutated advanced non-small-cell lung cancer,,ref3,ORPHAN,has_doi,/atlas/genes/egfr
gene,egfr,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/egfr
gene,egfr,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/egfr
gene,fto,ref3,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity,,ref3,ORPHAN,has_doi,/atlas/genes/fto
gene,fto,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/fto
gene,fto,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/fto
gene,gsdmb,$.expression_context[0],$.expression_context[0],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/genes/gsdmb
gene,gsdmb,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/gsdmb
gene,gsdmb,$.expression_context[2],$.expression_context[2],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/gsdmb
gene,gstp1,ref2,Glutathione S-transferase genotypes and asthma,,ref2,ORPHAN,has_doi,/atlas/genes/gstp1
gene,gstp1,$.expression_context[0],$.expression_context[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/gstp1
gene,gstp1,$.expression_context[1],$.expression_context[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/gstp1
gene,hla-drb1,ref3,Genetic risk and a primary role for cell-mediated immune mechanisms in multiple sclerosis,,ref3,ORPHAN,has_doi,/atlas/genes/hla-drb1
gene,hla-drb1,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/hla-drb1
gene,hla-drb1,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/hla-drb1
gene,il33,$.expression_context[0],$.expression_context[0],,ref5,UNNAMESPACED_ID,has_doi,/atlas/genes/il33
gene,il33,$.expression_context[1],$.expression_context[1],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/il33
gene,il33,$.expression_context[2],$.expression_context[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/genes/il33
gene,il33,$.expression_context[3],$.expression_context[3],,ref3,UNNAMESPACED_ID,has_doi,/atlas/genes/il33
gene,ldlr,ref3,"Genetic risk, adherence to a healthy lifestyle, and coronary disease",,ref3,ORPHAN,has_doi,/atlas/genes/ldlr
gene,ldlr,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/ldlr
gene,ldlr,$.expression_context[1],$.expression_context[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/ldlr
gene,lep,$.expression_context[0],$.expression_context[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/lep
gene,mc4r,ref3,Genome-wide association study for variants that modulate relationships between childhood obesity and plasma metabolite profiles,,ref3,ORPHAN,has_doi,/atlas/genes/mc4r
gene,mc4r,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/mc4r
gene,mc4r,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/mc4r
gene,mthfr,$.expression_context[0],$.expression_context[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/mthfr
gene,ormdl3,ref3,ORMDL3 modulates ceramide levels and the unfolded protein response in the endoplasmic reticulum,,ref3,ORPHAN,has_doi,/atlas/genes/ormdl3
gene,ormdl3,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/ormdl3
gene,ormdl3,$.expression_context[1],$.expression_context[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/ormdl3
gene,ormdl3,$.expression_context[2],$.expression_context[2],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/ormdl3
gene,pcsk9,ref3,Evolocumab and clinical outcomes in patients with cardiovascular disease,,ref3,ORPHAN,has_doi,/atlas/genes/pcsk9
gene,pcsk9,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/pcsk9
gene,pcsk9,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/pcsk9
gene,pparg,$.expression_context[0],$.expression_context[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/pparg
gene,serpina1,ref3,Effect of recombinant alpha1-antitrypsin on pulmonary exacerbations in COPD,,ref3,ORPHAN,has_doi,/atlas/genes/serpina1
gene,serpina1,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/serpina1
gene,serpina1,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/serpina1
gene,slc6a4,ref3,Serotonin transporter genetic variation and the response of the human amygdala,,ref3,ORPHAN,has_doi,/atlas/genes/slc6a4
gene,slc6a4,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/slc6a4
gene,slc6a4,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/slc6a4
gene,sod2,$.expression_context[0],$.expression_context[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/sod2
gene,sod2,$.expression_context[1],$.expression_context[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/sod2
gene,tcf7l2,ref3,TCF7L2 polymorphisms and progression to diabetes in the Diabetes Prevention Program,,ref3,ORPHAN,has_doi,/atlas/genes/tcf7l2
gene,tcf7l2,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/tcf7l2
gene,tcf7l2,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/tcf7l2
gene,tnf,ref2,The role of TNF-alpha in asthma,,ref2,ORPHAN,has_doi,/atlas/genes/tnf
gene,tnf,$.expression_context[0],$.expression_context[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/tnf
gene,tnf,$.expression_context[1],$.expression_context[1],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/tnf
gene,tnf,$.expression_context[2],$.expression_context[2],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/tnf
gene,tp53,ref3,Mutational signatures of tobacco smoking in human cancer,,ref3,ORPHAN,has_doi,/atlas/genes/tp53
gene,tp53,$.expression_context[0],$.expression_context[0],,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/tp53
gene,tp53,$.expression_context[1],$.expression_context[1],,ref2,UNNAMESPACED_ID,has_doi,/atlas/genes/tp53
gene,tslp,$.expression_context[0],$.expression_context[0],,ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/genes/tslp
gene,tslp,$.expression_context[1],$.expression_context[1],,ref1|ref3,UNNAMESPACED_ID,has_doi,/atlas/genes/tslp
gene,tslp,$.expression_context[2],$.expression_context[2],,ref1,UNNAMESPACED_ID,has_doi,/atlas/genes/tslp
exposure,air-pollution,ref5,EPA Criteria Air Pollutants,,ref5,ORPHAN,url_only,/atlas/exposures/air-pollution
exposure,air-pollution,$.gxe_highlights[0],IL33 promoter variants increase epithelial alarmin release under PM2.5-induced NF-kB activation; carriers show amplified Th2 airway inflammation in exposed populations.,literature,ref1|ref2|ref3,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.gxe_highlights[1],GSTP1 Ile105Val variant reduces glutathione conjugation of PM2.5-derived ROS; carriers show stronger air pollution-asthma associations in childhood cohorts.,literature,ref3,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.gxe_highlights[2],TNF-308 promoter variant increases TNF-alpha production under PM2.5 exposure; amplifies NF-kB-driven airway inflammation in genetically susceptible individuals.,literature,ref3,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.gxe_highlights[3],"ORMDL3 17q21 variants regulate sphingolipid metabolism and ER stress; PM2.5 exposure may amplify ER stress in carriers, though direct GxE evidence is emerging.",GWAS,ref6,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.gxe_highlights[4],GSDMB 17q21 variants associated with pyroptosis and epithelial barrier disruption; PM2.5-induced epithelial damage may be amplified in risk-allele carriers.,GWAS,ref6,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.sensitive_windows[0],$.sensitive_windows[0],,ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.sensitive_windows[1],$.sensitive_windows[1],,ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.sensitive_windows[2],$.sensitive_windows[2],,ref4,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.tissues[0],bronchial epithelium,,ref1|ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.tissues[1],pulmonary endothelium,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,air-pollution,$.tissues[2],alveolar macrophages,,ref2,UNNAMESPACED_ID,has_doi,/atlas/exposures/air-pollution
exposure,alcohol,$.sensitive_windows[0],$.sensitive_windows[0],,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/alcohol
exposure,alcohol,$.tissues[0],liver,,ref1,UNNAMESPACED_ID,has_doi,/atlas/exposures/alcohol
