site_id,unit_id,unit_id_confidence,ts_raw,ts_est,shift_hours,pollutant,value,unit,instrument_class,zero_run_length,excluded,exclusion_reason,v1_scope,scope_reason
ashburn-collocated,apex-14,ambiguous,2026-03-04 22:00:00,2026-03-04 21:00:00,1,NO2,3.22,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-04 22:00:00,2026-03-04 21:00:00,1,VOCs,17.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-04 22:00:00,2026-03-04 21:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-04 23:00:00,2026-03-04 22:00:00,1,NO2,3.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-04 23:00:00,2026-03-04 22:00:00,1,VOCs,17.08,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-04 23:00:00,2026-03-04 22:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 00:00:00,2026-03-04 23:00:00,1,NO2,3.69,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 00:00:00,2026-03-04 23:00:00,1,VOCs,17.07,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 00:00:00,2026-03-04 23:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 01:00:00,2026-03-05 00:00:00,1,NO2,3.47,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 01:00:00,2026-03-05 00:00:00,1,VOCs,17.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 01:00:00,2026-03-05 00:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 02:00:00,2026-03-05 01:00:00,1,NO2,3.08,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 02:00:00,2026-03-05 01:00:00,1,VOCs,17.41,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 02:00:00,2026-03-05 01:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 03:00:00,2026-03-05 02:00:00,1,NO2,6.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 03:00:00,2026-03-05 02:00:00,1,VOCs,18.83,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 03:00:00,2026-03-05 02:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 04:00:00,2026-03-05 03:00:00,1,NO2,8,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 04:00:00,2026-03-05 03:00:00,1,VOCs,19.37,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 04:00:00,2026-03-05 03:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 05:00:00,2026-03-05 04:00:00,1,NO2,5.92,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 05:00:00,2026-03-05 04:00:00,1,VOCs,18.03,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 05:00:00,2026-03-05 04:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 06:00:00,2026-03-05 05:00:00,1,NO2,6.33,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 06:00:00,2026-03-05 05:00:00,1,VOCs,19.22,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 06:00:00,2026-03-05 05:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 07:00:00,2026-03-05 06:00:00,1,NO2,6.19,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 07:00:00,2026-03-05 06:00:00,1,VOCs,20.34,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 07:00:00,2026-03-05 06:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 08:00:00,2026-03-05 07:00:00,1,NO2,5.12,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 08:00:00,2026-03-05 07:00:00,1,VOCs,20.25,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 08:00:00,2026-03-05 07:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 09:00:00,2026-03-05 08:00:00,1,NO2,4.42,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 09:00:00,2026-03-05 08:00:00,1,VOCs,22.15,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 09:00:00,2026-03-05 08:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 10:00:00,2026-03-05 09:00:00,1,NO2,4.52,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 10:00:00,2026-03-05 09:00:00,1,VOCs,23.89,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 10:00:00,2026-03-05 09:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 11:00:00,2026-03-05 10:00:00,1,NO2,3.17,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 11:00:00,2026-03-05 10:00:00,1,VOCs,24.51,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 11:00:00,2026-03-05 10:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,16,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 12:00:00,2026-03-05 11:00:00,1,NO2,2.27,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 12:00:00,2026-03-05 11:00:00,1,VOCs,26.77,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 12:00:00,2026-03-05 11:00:00,1,PM2.5,36.16,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 13:00:00,2026-03-05 12:00:00,1,NO2,1.74,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 13:00:00,2026-03-05 12:00:00,1,VOCs,31.26,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 13:00:00,2026-03-05 12:00:00,1,PM2.5,28.68,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 14:00:00,2026-03-05 13:00:00,1,NO2,2.2,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 14:00:00,2026-03-05 13:00:00,1,VOCs,33.12,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 14:00:00,2026-03-05 13:00:00,1,PM2.5,34.93,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 15:00:00,2026-03-05 14:00:00,1,NO2,2.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 15:00:00,2026-03-05 14:00:00,1,VOCs,35.18,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 15:00:00,2026-03-05 14:00:00,1,PM2.5,35.05,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 16:00:00,2026-03-05 15:00:00,1,NO2,1.16,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 16:00:00,2026-03-05 15:00:00,1,VOCs,35.27,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 16:00:00,2026-03-05 15:00:00,1,PM2.5,28.28,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 17:00:00,2026-03-05 16:00:00,1,NO2,0.89,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 17:00:00,2026-03-05 16:00:00,1,VOCs,34.02,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 17:00:00,2026-03-05 16:00:00,1,PM2.5,24.53,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 18:00:00,2026-03-05 17:00:00,1,NO2,5.09,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 18:00:00,2026-03-05 17:00:00,1,VOCs,32.79,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 18:00:00,2026-03-05 17:00:00,1,PM2.5,26.03,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 19:00:00,2026-03-05 18:00:00,1,NO2,10.99,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 19:00:00,2026-03-05 18:00:00,1,VOCs,32.64,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 19:00:00,2026-03-05 18:00:00,1,PM2.5,31.66,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 20:00:00,2026-03-05 19:00:00,1,NO2,8.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 20:00:00,2026-03-05 19:00:00,1,VOCs,28.73,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 20:00:00,2026-03-05 19:00:00,1,PM2.5,28.98,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 21:00:00,2026-03-05 20:00:00,1,NO2,4.98,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 21:00:00,2026-03-05 20:00:00,1,VOCs,27.03,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 21:00:00,2026-03-05 20:00:00,1,PM2.5,32.13,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 22:00:00,2026-03-05 21:00:00,1,NO2,7.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 22:00:00,2026-03-05 21:00:00,1,VOCs,24.97,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 22:00:00,2026-03-05 21:00:00,1,PM2.5,39.53,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 23:00:00,2026-03-05 22:00:00,1,NO2,7.57,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 23:00:00,2026-03-05 22:00:00,1,VOCs,25.43,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-05 23:00:00,2026-03-05 22:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 00:00:00,2026-03-05 23:00:00,1,NO2,7.57,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 00:00:00,2026-03-05 23:00:00,1,VOCs,27.22,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 00:00:00,2026-03-05 23:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 01:00:00,2026-03-06 00:00:00,1,NO2,7.83,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 01:00:00,2026-03-06 00:00:00,1,VOCs,27.81,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 01:00:00,2026-03-06 00:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 02:00:00,2026-03-06 01:00:00,1,NO2,5.87,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 02:00:00,2026-03-06 01:00:00,1,VOCs,27.21,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 02:00:00,2026-03-06 01:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 03:00:00,2026-03-06 02:00:00,1,NO2,3.24,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 03:00:00,2026-03-06 02:00:00,1,VOCs,26.49,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 03:00:00,2026-03-06 02:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 04:00:00,2026-03-06 03:00:00,1,NO2,3.35,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 04:00:00,2026-03-06 03:00:00,1,VOCs,26.34,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 04:00:00,2026-03-06 03:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 05:00:00,2026-03-06 04:00:00,1,NO2,2.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 05:00:00,2026-03-06 04:00:00,1,VOCs,24.67,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 05:00:00,2026-03-06 04:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 06:00:00,2026-03-06 05:00:00,1,NO2,2.03,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 06:00:00,2026-03-06 05:00:00,1,VOCs,25.59,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 06:00:00,2026-03-06 05:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 07:00:00,2026-03-06 06:00:00,1,NO2,2.9,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 07:00:00,2026-03-06 06:00:00,1,VOCs,24.56,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 07:00:00,2026-03-06 06:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 08:00:00,2026-03-06 07:00:00,1,NO2,4.45,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 08:00:00,2026-03-06 07:00:00,1,VOCs,25.26,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 08:00:00,2026-03-06 07:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 09:00:00,2026-03-06 08:00:00,1,NO2,3.3,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 09:00:00,2026-03-06 08:00:00,1,VOCs,24.73,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 09:00:00,2026-03-06 08:00:00,1,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,11,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 10:00:00,2026-03-06 09:00:00,1,NO2,1.73,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 10:00:00,2026-03-06 09:00:00,1,VOCs,23.77,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 10:00:00,2026-03-06 09:00:00,1,PM2.5,29.47,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 11:00:00,2026-03-06 10:00:00,1,NO2,1.18,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 11:00:00,2026-03-06 10:00:00,1,VOCs,23.4,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 11:00:00,2026-03-06 10:00:00,1,PM2.5,25.89,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 12:00:00,2026-03-06 11:00:00,1,NO2,0.24,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 12:00:00,2026-03-06 11:00:00,1,VOCs,25.84,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 12:00:00,2026-03-06 11:00:00,1,PM2.5,15.2,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 13:00:00,2026-03-06 12:00:00,1,NO2,0.17,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 13:00:00,2026-03-06 12:00:00,1,VOCs,27.36,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 13:00:00,2026-03-06 12:00:00,1,PM2.5,19.8,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 14:00:00,2026-03-06 13:00:00,1,NO2,0,ppb,low_cost_sensor_kunak_apex,2,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 14:00:00,2026-03-06 13:00:00,1,VOCs,27.33,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 14:00:00,2026-03-06 13:00:00,1,PM2.5,23.13,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 15:00:00,2026-03-06 14:00:00,1,NO2,0,ppb,low_cost_sensor_kunak_apex,2,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 15:00:00,2026-03-06 14:00:00,1,VOCs,27.08,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 15:00:00,2026-03-06 14:00:00,1,PM2.5,22.1,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 16:00:00,2026-03-06 15:00:00,1,NO2,0.2,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 16:00:00,2026-03-06 15:00:00,1,VOCs,26.23,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 16:00:00,2026-03-06 15:00:00,1,PM2.5,22.59,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 17:00:00,2026-03-06 16:00:00,1,NO2,0.57,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 17:00:00,2026-03-06 16:00:00,1,VOCs,23.94,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 17:00:00,2026-03-06 16:00:00,1,PM2.5,26.63,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 18:00:00,2026-03-06 17:00:00,1,NO2,0.32,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 18:00:00,2026-03-06 17:00:00,1,VOCs,21.63,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 18:00:00,2026-03-06 17:00:00,1,PM2.5,22.44,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 19:00:00,2026-03-06 18:00:00,1,NO2,0.28,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 19:00:00,2026-03-06 18:00:00,1,VOCs,19.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 19:00:00,2026-03-06 18:00:00,1,PM2.5,21.69,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 20:00:00,2026-03-06 19:00:00,1,NO2,0.17,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 20:00:00,2026-03-06 19:00:00,1,VOCs,17.4,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 20:00:00,2026-03-06 19:00:00,1,PM2.5,23.11,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 21:00:00,2026-03-06 20:00:00,1,NO2,0.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 21:00:00,2026-03-06 20:00:00,1,VOCs,16.54,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 21:00:00,2026-03-06 20:00:00,1,PM2.5,25.29,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 22:00:00,2026-03-06 21:00:00,1,NO2,0.05,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 22:00:00,2026-03-06 21:00:00,1,VOCs,16.47,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 22:00:00,2026-03-06 21:00:00,1,PM2.5,25.41,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 23:00:00,2026-03-06 22:00:00,1,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 23:00:00,2026-03-06 22:00:00,1,VOCs,16.5,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-06 23:00:00,2026-03-06 22:00:00,1,PM2.5,24.99,µg/m³,low_cost_sensor_kunak_apex,,true,kunak_pm25_void_window,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-07 00:00:00,2026-03-06 23:00:00,1,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
ashburn-collocated,apex-14,ambiguous,2026-03-07 00:00:00,2026-03-06 23:00:00,1,VOCs,16.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
